ST,INSTRUMENT_ID,QUESTION,ANSWER_ID,ANSWER_TEXT,ESTIMATE_PERCENTAGE,SE,Cluster
0,18,34,4,65,0.27699999999999997,0.018799999999999997,0
0,18,34,5,80,0.053,0.0066,0
0,18,34,6,56,0.358,0.017,0
0,18,34,7,87,0.166,0.0106,0
0,18,34,8,31,0.046,0.0066,0
0,18,34,9,125,0.035,0.0059,0
0,18,34,10,103,0.37,0.023700000000000002,0
0,19,37,2,13,0.036000000000000004,0.0036,0
0,19,37,3,16,0.11900000000000001,0.012,0
0,19,37,4,98,0.359,0.0196,0
0,19,37,5,55,0.085,0.0144,0
0,19,37,6,157,0.018000000000000002,0.0079,0
0,19,37,7,139,0.14400000000000002,0.009399999999999999,0
0,19,37,8,158,0.22899999999999998,0.0115,0
0,2,40,1,78,0.239,0.0147,2
0,2,40,2,96,0.435,0.0161,2
0,2,40,3,85,0.23399999999999999,0.0108,2
0,2,40,4,97,0.08,0.006,2
0,3,12,1,0,0.038,0.0092,1
0,3,12,2,8,0.035,0.0054,1
0,3,12,3,3,0.022000000000000002,0.005600000000000001,1
0,3,12,4,5,0.065,0.0074,1
0,3,12,5,2,0.17300000000000001,0.0174,1
0,3,12,6,6,0.203,0.0199,1
0,3,12,7,1,0.109,0.0092,1
0,3,12,8,4,0.156,0.008,1
0,3,12,9,7,0.126,0.011000000000000001,1
0,3,12,10,46,0.07400000000000001,0.0129,1
0,4,17,1,161,0.091,0.0089,2
0,4,17,2,160,0.262,0.0202,2
0,4,17,3,101,0.647,0.0241,2
0,5,14,3,124,0.016,0.0045000000000000005,2
0,5,14,4,103,0.9690000000000001,0.0089,2
0,6,18,1,161,0.061,0.0075,2
0,6,18,2,160,0.13699999999999998,0.013600000000000001,2
0,6,18,3,101,0.802,0.0123,2
0,7,20,1,161,0.085,0.0111,2
0,7,20,2,160,0.171,0.009399999999999999,2
0,7,20,3,101,0.7440000000000001,0.0134,2
0,8,25,1,159,0.152,0.0108,2
0,8,25,2,99,0.6990000000000001,0.0183,2
0,8,25,3,105,0.149,0.015700000000000002,2
0,9,26,1,159,0.11900000000000001,0.011399999999999999,2
0,9,26,2,99,0.733,0.0253,2
0,9,26,3,105,0.14800000000000002,0.018600000000000002,2
0,10,22,1,159,0.34,0.0148,2
0,10,22,2,99,0.289,0.0203,2
0,10,22,3,104,0.371,0.015,2
0,11,21,1,45,0.44799999999999995,0.021400000000000002,2
0,11,21,2,52,0.18600000000000003,0.015300000000000001,1
0,11,21,3,41,0.193,0.0125,1
0,11,21,4,42,0.087,0.012199999999999999,1
0,11,21,5,130,0.146,0.006500000000000001,2
0,11,21,6,39,0.281,0.022000000000000002,1
0,11,21,7,103,0.479,0.0204,2
0,12,10,1,12,0.062,0.0121,1
0,12,10,2,11,0.09,0.008100000000000001,1
0,12,10,3,15,0.129,0.0125,1
0,12,10,4,10,0.26,0.015,1
0,12,10,5,14,0.302,0.0175,1
0,12,10,6,100,0.027000000000000003,0.0049,1
0,12,10,7,46,0.13,0.0179,1
0,13,54,2,94,0.095,0.012,0
0,13,54,3,83,0.575,0.015700000000000002,0
0,13,54,4,90,0.25,0.014199999999999999,0
0,13,54,5,72,0.069,0.009300000000000001,0
0,14,7,1,75,0.05,0.0085,1
0,14,7,2,93,0.105,0.0126,2
0,14,7,3,82,0.737,0.020099999999999996,2
0,14,7,4,89,0.07200000000000001,0.011699999999999999,1
0,14,7,5,71,0.035,0.0078000000000000005,1
0,15,5,1,74,0.075,0.0118,2
0,15,5,2,92,0.239,0.0155,2
0,15,5,3,81,0.381,0.015700000000000002,2
0,15,5,4,88,0.20199999999999999,0.018600000000000002,2
0,15,5,5,70,0.10400000000000001,0.0089,1
0,16,8,1,77,0.32799999999999996,0.0203,2
0,16,8,2,95,0.45399999999999996,0.0191,2
0,16,8,3,84,0.198,0.013300000000000001,2
0,16,8,4,91,0.011000000000000001,0.0027,1
0,17,4,1,20,0.27399999999999997,0.023700000000000002,1
0,17,4,2,36,0.251,0.0203,1
0,17,4,3,35,0.313,0.022400000000000003,1
0,17,4,4,68,0.175,0.019299999999999998,1
0,17,4,5,62,0.19699999999999998,0.016399999999999998,1
0,17,4,6,64,0.109,0.0098,1
0,17,4,7,63,0.111,0.011899999999999999,1
0,17,4,8,148,0.44799999999999995,0.0171,2
0,18,41,1,121,0.526,0.0141,0
0,18,41,2,47,0.125,0.0121,0
0,18,41,5,116,0.040999999999999995,0.0059,0
0,18,41,6,117,0.048,0.0103,0
0,18,41,7,152,0.43799999999999994,0.0174,0
0,19,32,1,159,0.33899999999999997,0.013300000000000001,0
0,19,32,2,99,0.34700000000000003,0.015700000000000002,0
0,19,32,3,107,0.314,0.0143,0
0,20,34,1,109,0.159,0.0174,0
0,20,34,2,57,0.201,0.016,0
0,20,34,3,40,0.091,0.0085,0
0,20,34,4,65,0.278,0.0189,0
0,20,34,5,56,0.434,0.0124,0
0,20,34,6,87,0.184,0.0165,0
0,20,34,7,31,0.078,0.0123,0
0,20,34,8,58,0.042,0.009899999999999999,0
0,20,34,9,125,0.048,0.012199999999999999,0
0,20,34,10,103,0.341,0.0128,0
0,21,37,2,13,0.025,0.0058,0
0,21,37,3,16,0.076,0.0139,0
0,21,37,4,98,0.384,0.0147,0
0,21,37,5,55,0.115,0.009899999999999999,0
0,21,37,6,157,0.012,0.005,0
0,21,37,7,139,0.16399999999999998,0.0129,0
0,21,37,8,158,0.22,0.023799999999999998,0
0,2,40,1,78,0.35200000000000004,0.018500000000000003,2
0,2,40,2,96,0.43700000000000006,0.0175,2
0,2,40,3,85,0.162,0.0118,2
0,2,40,4,97,0.042,0.008,2
0,3,12,1,0,0.06,0.0079,1
0,3,12,2,8,0.027000000000000003,0.008199999999999999,1
0,3,12,3,3,0.046,0.005699999999999999,1
0,3,12,4,5,0.10300000000000001,0.011899999999999999,1
0,3,12,5,2,0.187,0.015300000000000001,1
0,3,12,6,6,0.172,0.0152,1
0,3,12,7,1,0.1,0.0124,1
0,3,12,8,4,0.11900000000000001,0.0131,1
0,3,12,9,7,0.113,0.009899999999999999,1
0,3,12,10,46,0.073,0.0070999999999999995,1
0,4,17,1,161,0.087,0.0075,2
0,4,17,2,160,0.32299999999999995,0.0124,2
0,4,17,3,101,0.59,0.0139,2
0,5,14,1,110,0.013000000000000001,0.0037,2
0,5,14,4,103,0.966,0.0048,1
0,6,18,1,161,0.064,0.0079,2
0,6,18,2,160,0.092,0.0073,2
0,6,18,3,101,0.8440000000000001,0.0115,2
0,7,24,1,159,0.048,0.0076,2
0,7,24,2,99,0.41200000000000003,0.018500000000000003,2
0,7,24,3,141,0.54,0.0194,2
0,8,20,1,161,0.073,0.006999999999999999,2
0,8,20,2,160,0.175,0.0151,2
0,8,20,3,101,0.753,0.0174,2
0,9,19,1,161,0.033,0.0095,2
0,9,19,2,160,0.032,0.0063,2
0,9,19,3,101,0.44799999999999995,0.0163,2
0,9,19,4,142,0.48700000000000004,0.0158,2
0,10,21,1,45,0.24600000000000002,0.014499999999999999,1
0,10,21,2,52,0.1,0.0139,1
0,10,21,3,41,0.11699999999999999,0.014199999999999999,1
0,10,21,4,42,0.040999999999999995,0.01,1
0,10,21,5,130,0.083,0.0069,2
0,10,21,6,39,0.16699999999999998,0.0086,1
0,10,21,7,103,0.6729999999999999,0.0128,2
0,11,30,1,18,0.063,0.008100000000000001,1
0,11,30,2,26,0.10300000000000001,0.009000000000000001,1
0,11,30,3,17,0.031,0.0059,1
0,11,30,4,128,0.083,0.0123,2
0,11,30,5,127,0.16899999999999998,0.0141,2
0,11,30,6,24,0.081,0.0131,1
0,11,30,7,27,0.132,0.013600000000000001,1
0,11,30,8,103,0.6509999999999999,0.0204,0
0,12,11,2,114,0.057999999999999996,0.011399999999999999,2
0,12,11,3,102,0.395,0.0182,2
0,12,11,4,112,0.361,0.0195,2
0,12,11,5,111,0.177,0.013999999999999999,2
0,13,9,1,12,0.055,0.008199999999999999,1
0,13,9,2,11,0.095,0.0098,1
0,13,9,3,15,0.158,0.0127,1
0,13,9,4,10,0.257,0.0178,1
0,13,9,5,14,0.243,0.0125,1
0,13,9,6,100,0.045,0.0092,1
0,13,9,7,46,0.147,0.015700000000000002,1
0,14,46,1,159,0.034,0.0068000000000000005,0
0,14,46,2,99,0.966,0.0068000000000000005,0
0,15,48,1,159,0.109,0.0087,0
0,15,48,2,99,0.8909999999999999,0.0087,0
0,16,50,1,120,0.764,0.0147,0
0,16,50,2,47,0.235,0.0137,0
0,16,50,3,134,0.11900000000000001,0.011200000000000002,0
0,16,50,5,38,0.012,0.0034999999999999996,0
0,16,50,6,51,0.027999999999999997,0.0069,0
0,16,50,8,116,0.026000000000000002,0.0077,0
0,16,50,9,136,0.038,0.0059,0
0,16,50,10,29,0.07200000000000001,0.0124,0
0,16,50,11,133,0.114,0.0096,0
0,16,50,12,49,0.04,0.0053,0
0,16,50,13,117,0.032,0.0096,0
0,16,50,14,155,0.182,0.015700000000000002,0
0,17,49,1,120,0.746,0.0152,0
0,17,49,2,47,0.195,0.0123,0
0,17,49,3,132,0.07,0.0067,0
0,17,49,6,51,0.028999999999999998,0.0062,0
0,17,49,8,116,0.028999999999999998,0.0060999999999999995,0
0,17,49,9,155,0.23,0.016399999999999998,0
0,18,44,1,159,0.23600000000000002,0.015300000000000001,0
0,18,44,2,99,0.312,0.0174,0
0,18,44,3,143,0.452,0.019,0
0,19,34,1,109,0.24600000000000002,0.0165,0
0,19,34,2,57,0.11800000000000001,0.013600000000000001,0
0,19,34,3,40,0.10400000000000001,0.010700000000000001,0
0,19,34,4,65,0.33899999999999997,0.017,0
0,19,34,5,80,0.131,0.011399999999999999,0
0,19,34,6,56,0.19899999999999998,0.0146,0
0,19,34,7,125,0.057,0.0085,0
0,19,34,8,103,0.37,0.016,0
0,20,36,2,13,0.045,0.0084,0
0,20,36,3,16,0.107,0.009000000000000001,0
0,20,36,4,98,0.494,0.0196,0
0,20,36,5,55,0.091,0.010700000000000001,0
0,20,36,6,157,0.018000000000000002,0.0084,0
0,20,36,7,139,0.151,0.0146,0
0,20,36,8,158,0.09300000000000001,0.0105,0
0,2,40,1,78,0.263,0.0126,2
0,2,40,2,96,0.431,0.016399999999999998,2
0,2,40,3,85,0.213,0.0113,2
0,2,40,4,97,0.077,0.0118,2
0,2,40,5,79,0.017,0.0044,1
0,3,12,1,0,0.051,0.0074,1
0,3,12,2,8,0.037000000000000005,0.0059,1
0,3,12,3,3,0.026000000000000002,0.006500000000000001,1
0,3,12,4,5,0.06,0.0109,1
0,3,12,5,2,0.179,0.014199999999999999,1
0,3,12,6,6,0.193,0.012,1
0,3,12,7,1,0.105,0.009300000000000001,1
0,3,12,8,4,0.146,0.013500000000000002,1
0,3,12,9,7,0.129,0.009899999999999999,1
0,3,12,10,46,0.07400000000000001,0.0084,1
0,4,17,1,161,0.078,0.0166,2
0,4,17,2,160,0.248,0.0143,2
0,4,17,3,101,0.674,0.0204,2
0,5,14,3,124,0.011000000000000001,0.0027,2
0,5,14,4,103,0.985,0.0037,1
0,6,18,1,161,0.076,0.0108,2
0,6,18,2,160,0.10099999999999999,0.008,2
0,6,18,3,101,0.823,0.0139,2
0,7,20,1,161,0.094,0.0131,2
0,7,20,2,160,0.129,0.0181,2
0,7,20,3,101,0.778,0.0191,2
0,8,25,1,159,0.114,0.0097,2
0,8,25,2,99,0.727,0.0166,2
0,8,25,3,105,0.159,0.013000000000000001,2
0,9,26,1,159,0.11199999999999999,0.0084,2
0,9,26,2,99,0.732,0.0159,2
0,9,26,3,105,0.156,0.0127,2
0,10,22,1,159,0.336,0.018799999999999997,2
0,10,22,2,99,0.275,0.0208,2
0,10,22,3,104,0.389,0.018000000000000002,2
0,11,21,1,45,0.449,0.028399999999999998,2
0,11,21,2,52,0.175,0.012,1
0,11,21,3,41,0.20800000000000002,0.016,1
0,11,21,4,42,0.09699999999999999,0.013999999999999999,1
0,11,21,5,130,0.146,0.0141,2
0,11,21,6,39,0.254,0.0084,1
0,11,21,7,103,0.486,0.0252,2
0,12,54,2,94,0.11199999999999999,0.0106,0
0,12,54,3,83,0.5770000000000001,0.0173,0
0,12,54,4,90,0.228,0.0182,0
0,12,54,5,72,0.078,0.012199999999999999,0
0,13,7,1,75,0.065,0.0079,1
0,13,7,2,93,0.08,0.0076,2
0,13,7,3,82,0.768,0.0172,2
0,13,7,4,89,0.049,0.0091,1
0,13,7,5,71,0.038,0.0096,1
0,14,5,1,74,0.047,0.0103,1
0,14,5,2,92,0.23600000000000002,0.023,2
0,14,5,3,81,0.35700000000000004,0.0144,2
0,14,5,4,88,0.233,0.0177,2
0,14,5,5,70,0.126,0.0089,1
0,15,8,1,77,0.27899999999999997,0.0103,2
0,15,8,2,95,0.42700000000000005,0.0219,2
0,15,8,3,84,0.267,0.0215,2
0,16,41,1,120,0.47700000000000004,0.022400000000000003,0
0,16,41,2,121,0.47100000000000003,0.0277,0
0,16,41,3,47,0.11800000000000001,0.009000000000000001,0
0,16,41,4,131,0.024,0.0069,0
0,16,41,7,116,0.028999999999999998,0.0070999999999999995,0
0,16,41,8,117,0.026000000000000002,0.0058,0
0,16,41,9,152,0.408,0.0233,0
0,17,32,1,159,0.327,0.0106,0
0,17,32,2,99,0.33299999999999996,0.0151,0
0,17,32,3,107,0.34,0.02,0
0,18,33,1,159,0.065,0.0109,0
0,18,33,2,99,0.359,0.0239,0
0,18,33,3,108,0.5760000000000001,0.023,0
0,19,34,1,109,0.17800000000000002,0.011399999999999999,0
0,19,34,2,57,0.215,0.0085,0
0,19,34,3,40,0.114,0.0129,0
0,19,34,4,65,0.28300000000000003,0.018600000000000002,0
0,19,34,5,56,0.442,0.025,0
0,19,34,6,87,0.151,0.0075,0
0,19,34,7,31,0.105,0.0124,0
0,19,34,8,58,0.028999999999999998,0.0070999999999999995,0
0,19,34,9,125,0.023,0.0053,0
0,19,34,10,103,0.315,0.028300000000000002,0
0,20,37,2,13,0.031,0.0078000000000000005,0
0,20,37,3,16,0.083,0.0079,0
0,20,37,4,98,0.42200000000000004,0.016200000000000003,0
0,20,37,5,55,0.099,0.016,0
0,20,37,6,157,0.015,0.0034000000000000002,0
0,20,37,7,139,0.16699999999999998,0.0121,0
0,20,37,8,158,0.17600000000000002,0.0178,0
0,2,40,1,78,0.33899999999999997,0.0091,2
0,2,40,2,96,0.42700000000000005,0.0155,2
0,2,40,3,85,0.171,0.0171,2
0,2,40,4,97,0.051,0.0055000000000000005,2
0,2,40,5,79,0.013000000000000001,0.0034000000000000002,1
0,3,12,1,0,0.066,0.012,1
0,3,12,2,8,0.034,0.0075,1
0,3,12,3,3,0.040999999999999995,0.009000000000000001,1
0,3,12,4,5,0.10800000000000001,0.011000000000000001,1
0,3,12,5,2,0.17800000000000002,0.0134,1
0,3,12,6,6,0.18100000000000002,0.011399999999999999,1
0,3,12,7,1,0.111,0.0069,1
0,3,12,8,4,0.1,0.01,1
0,3,12,9,7,0.106,0.0069,1
0,3,12,10,46,0.075,0.0076,1
0,4,17,1,161,0.055999999999999994,0.0049,2
0,4,17,2,160,0.39799999999999996,0.0147,2
0,4,17,3,101,0.546,0.0123,2
0,5,14,2,137,0.033,0.0062,2
0,5,14,3,124,0.01,0.0027,2
0,5,14,4,103,0.955,0.0064,2
0,6,18,1,161,0.025,0.0062,2
0,6,18,2,160,0.155,0.0086,2
0,6,18,3,101,0.82,0.0098,2
0,7,24,1,159,0.016,0.005600000000000001,2
0,7,24,2,99,0.425,0.017,2
0,7,24,3,141,0.5589999999999999,0.017,2
0,8,20,1,161,0.047,0.0064,2
0,8,20,2,160,0.24,0.0108,2
0,8,20,3,101,0.713,0.013300000000000001,2
0,9,19,1,161,0.037000000000000005,0.0064,2
0,9,19,2,160,0.04,0.008199999999999999,2
0,9,19,3,101,0.40299999999999997,0.011200000000000002,2
0,9,19,4,142,0.52,0.016,2
0,10,21,1,45,0.24100000000000002,0.0077,1
0,10,21,2,52,0.079,0.006999999999999999,1
0,10,21,3,41,0.083,0.006,1
0,10,21,4,42,0.027000000000000003,0.0038,1
0,10,21,5,130,0.08199999999999999,0.0098,2
0,10,21,6,39,0.157,0.0126,1
0,10,21,7,103,0.684,0.0155,2
0,11,30,1,18,0.055,0.006500000000000001,1
0,11,30,2,26,0.133,0.0083,1
0,11,30,3,17,0.040999999999999995,0.0067,1
0,11,30,4,128,0.086,0.0102,2
0,11,30,5,127,0.165,0.0126,2
0,11,30,6,24,0.039,0.0073,1
0,11,30,7,27,0.107,0.011899999999999999,1
0,11,30,8,103,0.636,0.0175,0
0,12,11,1,113,0.015,0.0064,2
0,12,11,2,114,0.055999999999999994,0.0074,2
0,12,11,3,102,0.406,0.0126,2
0,12,11,4,112,0.332,0.0143,2
0,12,11,5,111,0.191,0.015,2
0,13,9,1,12,0.046,0.0044,1
0,13,9,2,11,0.081,0.008100000000000001,1
0,13,9,3,15,0.157,0.013300000000000001,1
0,13,9,4,10,0.272,0.0171,1
0,13,9,5,14,0.23399999999999999,0.0121,1
0,13,9,6,100,0.049,0.0066,1
0,13,9,7,46,0.161,0.0106,1
0,14,46,1,159,0.042,0.0087,0
0,14,46,2,99,0.958,0.0087,0
0,15,48,1,159,0.10099999999999999,0.0091,0
0,15,48,2,99,0.899,0.0091,0
0,16,50,1,120,0.759,0.0159,0
0,16,50,2,47,0.22,0.0154,0
0,16,50,3,134,0.145,0.0152,0
0,16,50,5,38,0.013999999999999999,0.0037,0
0,16,50,6,51,0.046,0.0062,0
0,16,50,8,116,0.01,0.0039000000000000003,0
0,16,50,9,136,0.077,0.0072,0
0,16,50,10,29,0.07400000000000001,0.0044,0
0,16,50,11,133,0.12,0.0096,0
0,16,50,12,49,0.039,0.0051,0
0,16,50,13,117,0.03,0.0038,0
0,16,50,14,155,0.191,0.0116,0
0,17,49,1,120,0.755,0.015300000000000001,0
0,17,49,2,47,0.193,0.0141,0
0,17,49,3,132,0.09699999999999999,0.01,0
0,17,49,5,38,0.011000000000000001,0.0021,0
0,17,49,6,51,0.044000000000000004,0.0055000000000000005,0
0,17,49,8,116,0.011000000000000001,0.0037,0
0,17,49,9,155,0.217,0.0146,0
0,18,44,1,159,0.228,0.0126,0
0,18,44,2,99,0.29,0.0163,0
0,18,44,3,143,0.48200000000000004,0.0144,0
0,19,34,1,109,0.28,0.010700000000000001,0
0,19,34,2,57,0.10099999999999999,0.0141,0
0,19,34,3,40,0.11800000000000001,0.0091,0
0,19,34,4,65,0.309,0.0053,0
0,19,34,5,80,0.14,0.013000000000000001,0
0,19,34,6,56,0.226,0.0109,0
0,19,34,7,125,0.054000000000000006,0.0084,0
0,19,34,8,103,0.358,0.0124,0
0,20,36,2,13,0.032,0.0051,0
0,20,36,3,16,0.184,0.015300000000000001,0
0,20,36,4,98,0.457,0.024,0
0,20,36,5,55,0.075,0.006999999999999999,0
0,20,36,6,157,0.022000000000000002,0.0038,0
0,20,36,7,139,0.14,0.0088,0
0,20,36,8,158,0.08900000000000001,0.010700000000000001,0
0,2,40,1,78,0.261,0.0178,2
0,2,40,2,96,0.414,0.0206,2
0,2,40,3,85,0.21899999999999997,0.0159,2
0,2,40,4,97,0.085,0.0113,2
0,2,40,5,79,0.021,0.0054,1
0,3,12,1,0,0.032,0.0070999999999999995,1
0,3,12,2,8,0.015,0.0069,1
0,3,12,3,3,0.032,0.0095,1
0,3,12,4,5,0.094,0.013300000000000001,1
0,3,12,5,2,0.191,0.0121,1
0,3,12,6,6,0.195,0.0223,1
0,3,12,7,1,0.124,0.0165,1
0,3,12,8,4,0.14,0.0172,1
0,3,12,9,7,0.105,0.0159,1
0,3,12,10,46,0.07200000000000001,0.011399999999999999,1
0,4,17,1,161,0.087,0.02,2
0,4,17,2,160,0.244,0.023399999999999997,2
0,4,17,3,101,0.669,0.0302,2
0,5,14,4,103,0.98,0.0044,1
0,6,18,1,161,0.079,0.0102,2
0,6,18,2,160,0.096,0.0101,2
0,6,18,3,101,0.826,0.0152,2
0,7,20,1,161,0.07,0.0106,2
0,7,20,2,160,0.154,0.016200000000000003,2
0,7,20,3,101,0.777,0.012,2
0,8,25,1,159,0.156,0.0166,2
0,8,25,2,99,0.696,0.023,2
0,8,25,3,105,0.14800000000000002,0.0207,2
0,9,26,1,159,0.11900000000000001,0.010700000000000001,2
0,9,26,2,99,0.733,0.0199,2
0,9,26,3,105,0.14800000000000002,0.0233,2
0,10,22,1,159,0.353,0.0166,2
0,10,22,2,99,0.27,0.0236,2
0,10,22,3,104,0.377,0.0232,2
0,11,21,1,45,0.46399999999999997,0.0195,2
0,11,21,2,52,0.191,0.0155,1
0,11,21,3,41,0.226,0.0178,1
0,11,21,4,42,0.094,0.015300000000000001,1
0,11,21,5,130,0.128,0.0134,2
0,11,21,6,39,0.285,0.0213,1
0,11,21,7,103,0.469,0.0225,2
0,12,29,1,25,0.221,0.0179,1
0,12,29,3,28,0.337,0.019799999999999998,1
0,12,29,4,103,0.5579999999999999,0.0197,2
0,13,10,1,12,0.07,0.008,1
0,13,10,2,11,0.102,0.011399999999999999,1
0,13,10,3,15,0.114,0.014199999999999999,1
0,13,10,4,10,0.266,0.0137,1
0,13,10,5,14,0.281,0.0172,1
0,13,10,6,100,0.037000000000000005,0.006500000000000001,1
0,13,10,7,46,0.13,0.0115,1
0,14,55,1,32,0.11800000000000001,0.0113,0
0,14,55,2,129,0.205,0.0196,0
0,14,55,3,37,0.127,0.011200000000000002,0
0,14,55,4,66,0.057999999999999996,0.013600000000000001,0
0,14,55,5,69,0.035,0.005600000000000001,0
0,14,55,6,145,0.252,0.0191,0
0,14,55,7,147,0.324,0.0176,0
0,15,2,1,75,0.024,0.0072,1
0,15,2,2,93,0.065,0.013999999999999999,2
0,15,2,3,82,0.831,0.0152,2
0,15,2,4,89,0.046,0.0084,1
0,15,2,5,71,0.034,0.005699999999999999,1
0,16,1,1,74,0.046,0.0102,1
0,16,1,2,92,0.228,0.018600000000000002,2
0,16,1,3,81,0.499,0.0255,2
0,16,1,4,88,0.157,0.013500000000000002,1
0,16,1,5,70,0.07,0.0138,1
0,17,3,1,77,0.345,0.019299999999999998,2
0,17,3,2,95,0.423,0.025,2
0,17,3,3,84,0.217,0.015300000000000001,2
0,18,35,1,19,0.158,0.0154,0
0,18,35,2,34,0.111,0.009399999999999999,0
0,18,35,3,33,0.23399999999999999,0.0171,0
0,18,35,4,67,0.10400000000000001,0.0149,0
0,18,35,5,59,0.233,0.0126,0
0,18,35,6,61,0.14,0.0131,0
0,18,35,7,60,0.129,0.018600000000000002,0
0,18,35,8,103,0.514,0.021400000000000002,0
0,19,32,1,159,0.34700000000000003,0.0165,0
0,19,32,2,99,0.315,0.0197,0
0,19,32,3,107,0.337,0.023799999999999998,0
0,20,34,1,109,0.158,0.013500000000000002,0
0,20,34,2,57,0.247,0.0172,0
0,20,34,3,40,0.10300000000000001,0.013500000000000002,0
0,20,34,4,65,0.33399999999999996,0.0212,0
0,20,34,5,56,0.44,0.0259,0
0,20,34,6,87,0.175,0.013999999999999999,0
0,20,34,7,31,0.092,0.012,0
0,20,34,8,58,0.04,0.008199999999999999,0
0,20,34,9,125,0.021,0.0068000000000000005,0
0,20,34,10,103,0.301,0.020499999999999997,0
0,21,37,2,13,0.055,0.0134,0
0,21,37,3,16,0.10300000000000001,0.0104,0
0,21,37,4,98,0.37,0.014499999999999999,0
0,21,37,5,55,0.08900000000000001,0.0146,0
0,21,37,7,139,0.2,0.024700000000000003,0
0,21,37,8,158,0.165,0.0167,0
0,1,39,1,78,0.415,0.0181,2
0,1,39,2,96,0.426,0.0128,2
0,1,39,3,85,0.11699999999999999,0.009300000000000001,2
0,1,39,4,97,0.03,0.0031,2
0,1,39,5,79,0.012,0.0036,1
0,2,15,1,161,0.205,0.0154,2
0,2,15,2,160,0.423,0.0101,2
0,2,15,3,99,0.37200000000000005,0.0121,2
0,3,12,1,0,0.085,0.0087,1
0,3,12,2,8,0.062,0.0070999999999999995,1
0,3,12,3,3,0.053,0.009000000000000001,1
0,3,12,4,5,0.121,0.011699999999999999,1
0,3,12,5,2,0.16699999999999998,0.012,1
0,3,12,6,6,0.132,0.0163,1
0,3,12,7,1,0.07200000000000001,0.0076,1
0,3,12,8,4,0.109,0.0076,1
0,3,12,9,7,0.09699999999999999,0.0113,1
0,3,12,10,46,0.102,0.0086,1
0,4,28,1,159,0.196,0.0143,2
0,4,28,2,99,0.804,0.0143,2
0,5,18,1,161,0.09300000000000001,0.0118,2
0,5,18,2,160,0.12,0.0125,2
0,5,18,3,99,0.787,0.0127,2
0,6,20,1,161,0.11800000000000001,0.0127,2
0,6,20,2,160,0.262,0.0179,2
0,6,20,3,99,0.62,0.0169,2
0,7,23,1,159,0.285,0.0206,2
0,7,23,2,99,0.715,0.0206,2
0,8,27,1,159,0.048,0.013999999999999999,2
0,8,27,2,99,0.9520000000000001,0.013999999999999999,2
0,9,13,1,159,0.069,0.009300000000000001,2
0,9,13,2,99,0.9309999999999999,0.009300000000000001,2
0,10,9,1,12,0.055999999999999994,0.010700000000000001,1
0,10,9,2,11,0.096,0.0106,1
0,10,9,3,15,0.149,0.0144,1
0,10,9,4,10,0.304,0.0111,1
0,10,9,5,14,0.23600000000000002,0.009300000000000001,1
0,10,9,6,100,0.035,0.0075,1
0,10,9,7,46,0.124,0.0054,1
0,11,45,1,159,0.051,0.0054,0
0,11,45,2,99,0.9490000000000001,0.0054,0
0,12,47,1,159,0.145,0.0109,0
0,12,47,2,99,0.855,0.0109,0
0,13,50,1,120,0.762,0.015700000000000002,0
0,13,50,2,47,0.263,0.0111,0
0,13,50,3,132,0.08900000000000001,0.014199999999999999,0
0,13,50,4,116,0.019,0.0062,0
0,13,50,5,136,0.053,0.0069,0
0,13,50,6,29,0.075,0.0083,0
0,13,50,7,133,0.098,0.015300000000000001,0
0,13,50,8,49,0.040999999999999995,0.0085,0
0,13,50,9,117,0.037000000000000005,0.0052,0
0,13,50,10,155,0.163,0.015600000000000001,0
0,14,52,1,120,0.723,0.0124,0
0,14,52,2,47,0.196,0.0075,0
0,14,52,3,132,0.06,0.01,0
0,14,52,4,116,0.027000000000000003,0.0067,0
0,14,52,5,150,0.22699999999999998,0.0143,0
0,15,36,1,9,0.028999999999999998,0.006,1
0,15,36,2,13,0.10400000000000001,0.0086,0
0,15,36,3,16,0.23199999999999998,0.014499999999999999,0
0,15,36,4,98,0.428,0.0118,0
0,15,36,5,54,0.098,0.0086,0
0,15,36,6,138,0.11,0.0105,0
0,2,40,1,78,0.29100000000000004,0.0101,2
0,2,40,2,96,0.41,0.0191,2
0,2,40,3,85,0.22399999999999998,0.024399999999999998,2
0,2,40,4,97,0.048,0.0088,2
0,2,40,5,79,0.027000000000000003,0.0062,1
0,3,12,1,0,0.057,0.009899999999999999,1
0,3,12,2,8,0.023,0.0053,1
0,3,12,3,3,0.032,0.004699999999999999,1
0,3,12,4,5,0.087,0.013000000000000001,1
0,3,12,5,2,0.182,0.0178,1
0,3,12,6,6,0.18600000000000003,0.0173,1
0,3,12,7,1,0.087,0.0101,1
0,3,12,8,4,0.138,0.0087,1
0,3,12,9,7,0.122,0.0109,1
0,3,12,10,46,0.086,0.0155,1
0,4,17,1,161,0.14800000000000002,0.018500000000000003,2
0,4,17,2,160,0.203,0.0187,2
0,4,17,3,101,0.649,0.0191,2
0,5,14,3,124,0.013999999999999999,0.0043,2
0,5,14,4,103,0.978,0.0064,2
0,6,18,1,161,0.12,0.0144,2
0,6,18,2,160,0.08900000000000001,0.009899999999999999,2
0,6,18,3,101,0.7909999999999999,0.015300000000000001,2
0,7,20,1,161,0.13,0.015600000000000001,2
0,7,20,2,160,0.099,0.0137,2
0,7,20,3,101,0.7709999999999999,0.021400000000000002,2
0,8,26,1,159,0.045,0.0101,2
